Time (s),VP+ Power (W)
92.8,0.00091878
92.9,0.014403678
93,0.014166934
93.1,0.013146138
93.2,0.017164195
93.3,0.012127724
93.4,0.02156872
93.5,0.02456396
93.6,0.014426301
93.7,0.009761509
93.8,0.01274109
93.9,0.024578936
94,0.015651691
94.1,0.021529197
94.2,0.006810025
94.3,0.015715948
94.4,0.019095837
94.5,0.012154391
94.6,0.009749576
94.7,-0.003506783
94.8,0.014381055
94.9,0.033443342
95,0.020148794
95.1,0.023057951
95.2,0.017227022
95.3,0.00554693
95.4,-0.004993215
95.5,0.042427209
95.6,0.013111743
95.7,0.03478127
95.8,0.021542371
95.9,0.010638196
96,0.018652525
96.1,0.040892152
96.2,0.034887688
96.3,0.019461354
96.4,0.025962432
96.5,0.006817163
96.6,0.005345271
96.7,-0.003286102
96.8,0.01421028
96.9,0.018187408
97,0.011249497
97.1,0.020056744
97.2,0.005338745
97.3,0.009316643
97.4,0.030326751
97.5,0.00502848
97.6,0.036298091
97.7,0.00176225
97.8,0.021529197
97.9,0.021024787
98,0.015718341
98.1,0.009767475
98.2,0.018629781
98.3,0.023291137
98.4,0.011263231
98.5,-0.010824868
98.6,0.020032198
98.7,0.02448052
98.8,0.013153017
98.9,0.030493976
99,0.005355059
99.1,0.032071928
99.2,0.025978309
99.3,0.011276966
99.4,0.025769951
99.5,0.003866852
99.6,0.011270098
99.7,-0.00203803
99.8,0.026057696
99.9,0.011256364
100,0.00556728
100.1,-0.000263777
100.2,0.030889567
100.3,0.027033708
100.4,0.005549837
100.5,-0.004953639
100.6,0.020093564
100.7,0.029638647
100.8,0.020081291
100.9,0.015648957
101,0.011194561
101.1,-0.007929547
101.2,0.013467692
101.3,0.026010064
101.4,0.026025941
101.5,0.020130384
101.6,-0.006411893
101.7,0.014411219
101.8,0.010342353
101.9,0.030986448
102,0.020130384
102.1,0.01274109
102.2,0.032240016
102.3,0.036475569
102.4,0.011893491
102.5,-0.004999303
102.6,-0.024161105
102.7,0.040480361
102.8,0.030905714
102.9,-0.002041224
103,0.005348534
103.1,0.001759487
103.2,0.00428159
103.3,0.012717786
103.4,0.020142657
103.5,0.026010064
103.6,0.033369965
103.7,0.038487997
103.8,0.020179477
103.9,0.014218949
104,0.023254612
104.1,-0.002033771
104.2,0.001284741
104.3,0.038567119
104.4,0.021990193
104.5,0.009749576
104.6,0.033247669
104.7,0.032139163
104.8,0.003027072
104.9,0.033390347
105,0.00429057
105.1,0.021595068
105.2,0.014262295
105.3,0.020142657
105.4,0.014227618
105.5,0.006799318
105.6,0.024339315
105.7,0.02197868
105.8,0.031933772
105.9,0.051103027
106,0.024596052
106.1,0.017101368
106.2,0.01950211
106.3,0.023001649
106.4,0.01941041
106.5,0.033390347
106.6,0.01124263
106.7,0.008599939
106.8,0.031875328
106.9,0.027570013
107,0.007934419
107.1,0.024534007
107.2,0.018618408
107.3,0.019461354
107.4,0.024519031
107.5,-0.002032528
107.6,0.006817163
107.7,0.011868623
107.8,0.03791086
107.9,0.024534007
108,-0.002031641
108.1,0.017132782
108.2,0.027132834
108.3,0.032070143
108.4,0.014218949
108.5,0.018263624
108.6,0.006860885
108.7,0.006821327
108.8,0.008307514
108.9,0.030456815
109,0.020019924
109.1,0.002394618
109.2,0.020790879
109.3,0.014350891
109.4,0.006817163
109.5,0.020758326
109.6,0.00460443
109.7,-0.005582315
109.8,0.016759095
109.9,0.034972822
110,0.0230298
110.1,0.018215989
110.2,0.03162294
110.3,0.012377283
110.4,0.008297384
110.5,0.01124263
110.6,0.015668097
110.7,0.018641153
110.8,0.028909139
110.9,0.029638647
111,0.018709386
111.1,0.023352011
111.2,0.026010064
111.3,0.046874301
111.4,0.031875328
111.5,0.024554974
111.6,0.015645129
111.7,0.049518465
111.8,0.019491921
111.9,-0.003299916
112,-0.007349714
112.1,0.005558558
112.2,0.003030239
112.3,0.015744658
112.4,0.008302449
112.5,0.014456465
112.6,0.013969217
112.7,-0.010898001
112.8,0.034670649
112.9,0.009767475
113,0.023114252
113.1,0.027161156
113.2,0.005355059
113.3,0.017174666
113.4,0.034725048
113.5,0.020105837
113.6,0.018618408
113.7,0.011222029
113.8,0.035992777
113.9,0.039150654
114,0.005348534
114.1,0.002391696
114.2,0.042246687
114.3,0.000496104
114.4,0.021555545
114.5,0.044960595
114.6,0.030938007
114.7,0.069025745
114.8,0.012764394
114.9,0.027502899
115,0.021608243
115.1,0.033317552
115.2,0.015735088
115.3,0.015700909
115.4,0.014166934
115.5,-0.013826565
115.6,-0.000769351
115.7,0.033431113
115.8,0.018607036
115.9,0.029654132
116,0.027419007
116.1,0.025729455
116.2,0.006833819
116.3,0.018225516
116.4,0.025978309
116.5,-0.002031286
116.6,0.028341934
116.7,-0.010864759
116.8,0.009821169
116.9,0.020758326
117,0.00091766
117.1,0.023086101
117.2,0.034866404
117.3,0.024519031
117.4,0.030475395
117.5,0.009370467
117.6,0.011270098
117.7,0.015725518
117.8,0.010627086
117.9,-0.009415296
118,0.011887274
118.1,0.00974361
118.2,0.046589382
118.3,0.016950246
118.4,0.017438284
118.5,0.01455506
118.6,0.024465116
118.7,0.006779688
118.8,0.00239754
118.9,0.019471543
119,0.033369965
119.1,0.023230262
119.2,0.008302449
119.3,-0.010898001
119.4,0.011256364
119.5,0.028341934
119.6,0.051040638
119.7,0.017831683
119.8,0.024608889
119.9,0.009773441
120,0.006835009
120.1,0.008272059
120.2,0.024534007
120.3,0.033431113
120.4,0.029576707
120.5,0.005549837
120.6,0.012733322
120.7,0.018572919
120.8,0.010627086
120.9,0.018607036
121,0.012748858
121.1,0.01187484
121.2,0.008302449
121.3,0.022748844
121.4,-0.000926554
121.5,0.042246687
121.6,0.020093564
121.7,0.013541659
121.8,0.014192941
121.9,0.042220899
122,0.021529197
122.1,0.00554693
122.2,0.005342008
122.3,0.029700586
122.4,0.027519678
122.5,0.020769177
122.6,0.030401073
122.7,0.045226392
122.8,0.0081112
122.9,0.01570255
123,0.010178055
123.1,0.008292319
123.2,0.006808835
123.3,0.015709112
123.4,0.009767475
123.5,0.00302074
123.6,0.024504055
123.7,0.030419654
123.8,0.010638196
123.9,0.012127724
124,0.028282643
124.1,0.021932628
124.2,0.017174666
124.3,0.00974361
124.4,0.003027072
124.5,0.011249497
124.6,0.015773369
124.7,0.020111974
124.8,-0.006447401
124.9,0.033471878
125,0.020056744
125.1,0.014396137
125.2,0.024583215
125.3,0.015706378
125.4,0.024459125
125.5,-0.002023833
125.6,0.021634591
125.7,0.026731764
125.8,0.013118622
125.9,0.023278962
126,-0.002030789
126.1,0.021581894
126.2,0.008282189
126.3,0.000178881
126.4,0.036991501
126.5,0.0032912
126.6,0.018663897
126.7,0.027486121
126.8,0.009350895
126.9,0.023043875
127,0.001757644
127.1,0.018607036
127.2,0.026010064
127.3,0.000916541
127.4,0.039795964
127.5,0.021608243
127.6,0.024557542
127.7,0.017864448
127.8,0.021713637
127.9,0.013118622
128,0.017153724
128.1,0.023278962
128.2,0.011270098
128.3,0.024459125
128.4,0.001502186
128.5,0.006826532
128.6,0.005351796
128.7,0.020204023
128.8,0.026041819
128.9,0.027452564
129,0.027452564
129.1,0.01187484
129.2,0.002390236
129.3,0.027452564
129.4,0.032105546
129.5,0.028926818
129.6,0.015659894
129.7,0.024496566
129.8,0.012748858
129.9,0.015684503
130,0.029514768
130.1,0.015658527
130.2,0.017195609
130.3,0.020714923
130.4,0.028856101
130.5,0.027368672
130.6,0.025946554
130.7,0.027469342
130.8,0.014218949
130.9,0.041020808
131,0.00680717
131.1,0.00807312
131.2,0.008094276
131.3,0.018686642
131.4,0.030531137
131.5,0.017195609
131.6,0.006837983
131.7,-0.002043087
131.8,0.019166233
131.9,0.005710797
132,0.020056744
132.1,0.009809237
132.2,0.020769177
132.3,0.034738702
132.4,0.020081291
132.5,0.049596677
132.6,0.027419007
132.7,0.015668097
132.8,0.028997536
132.9,0.014433842
133,0.030512556
133.1,0.015668097
133.2,0.015659894
133.3,0.030512556
133.4,0.018168354
133.5,0.020105837
133.6,0.03341073
133.7,0.022367609
133.8,0.021634591
133.9,0.018607036
134,-0.010871408
134.1,0.008077351
134.2,0.033288435
134.3,0.008064658
134.4,0.020019924
134.5,0.018130247
134.6,0.02456396
134.7,0.024608889
134.8,-0.019771802
134.9,0.023303311
135,0.034670649
135.1,0.000910942
135.2,-0.003506783
135.3,0.037703089
135.4,0.024557542
135.5,0.027502899
135.6,0.009779407
135.7,0.032172781
135.8,0.024489078
135.9,0.048180307
136,0.018149301
136.1,0.045253982
136.2,0.02156872
136.3,0.022036244
136.4,0.034738702
136.5,0.0230298
136.6,0.032206398
136.7,0.014201611
136.8,0.002385122
136.9,0.027076191
137,0.011893491
137.1,0.018607036
137.2,0.018538803
137.3,0.014132258
137.4,0.029561223
137.5,0.02448052
137.6,0.008261929
137.7,0.021450151
137.8,0.021040164
137.9,0.014184272
138,0.020105837
138.1,0.014184272
138.2,0.00931175
138.3,0.030345332
138.4,0.020044471
138.5,0.04095648
138.6,0.018607036
138.7,0.034866404
138.8,0.026041819
138.9,0.008282189
139,0.015687237
139.1,0.020758326
139.2,0.019250708
139.3,0.016797517
139.4,0.027452564
139.5,0.012733322
139.6,0.005544023
139.7,0.003869214
139.8,-0.010871408
139.9,0.02837158
140,0.023001649
140.1,0.015717315
140.2,0.020032198
140.3,0.030401073
140.4,0.028979857
140.5,0.00807312
140.6,0.02439922
140.7,0.028282643
140.8,0.02456396
