Time (s),VP+ Power (W),
125.9,0.002198888,
126,-0.010425098,
126.1,-0.00069885,
126.2,-0.000698168,
126.3,0.003775907,
126.4,0.004105404,
126.5,0.014840372,
126.6,0.004844677,
126.7,0.019589131,
126.8,-0.002540604,
126.9,0.038056241,
127,0.002981885,
127.1,0.006683072,
127.2,-0.004123581,
127.3,0.002983346,
127.4,0.008520224,
127.5,-0.002546815,
127.6,0.019564522,
127.7,0.019589131,
127.8,0.015980387,
127.9,-0.004387668,
128,0.006945258,
128.1,0.006683072,
128.2,0.023269652,
128.3,0.021169979,
128.4,0.004835229,
128.5,0.034298166,
128.6,0.003782239,
128.7,0.017729948,
128.8,-0.009931099,
128.9,-0.005704429,
129,-0.004396241,
129.1,0.019564522,
129.2,0.019563155,
129.3,-0.00253812,
129.4,0.002984806,
129.5,-0.000962289,
129.6,-0.004125308,
129.7,0.014037526,
129.8,-0.013623863,
129.9,0.023269652,
130,-0.00253741,
130.1,0.023349258,
130.2,0.005354768,
130.3,0.017738617,
130.4,0.012237412,
130.5,-0.024653933,
130.6,0.006286231,
130.7,0.009876365,
130.8,0.008466093,
130.9,0.005363749,
131,-0.010446971,
131.1,-0.009882636,
131.2,0.013226856,
131.3,0.001145511,
131.4,0.008507733,
131.5,0.00114663,
131.6,-0.0009639,
131.7,0.001144951,
131.8,0.008532716,
131.9,-0.011760239,
132,-0.002541536,
132.1,0.039544206,
132.2,0.014859023,
132.3,0.004825782,
132.4,-0.00253812,
132.5,-0.034131075,
132.6,-0.026483755,
132.7,0.027493369,
132.8,0.000222742,
132.9,-0.004383382,
133,0.00220073,
133.1,0.010409488,
133.2,0.014092462,
133.3,0.014871457,
133.4,-0.000698168,
133.5,-0.006226159,
133.6,-0.011987525,
133.7,-0.011760239,
133.8,-0.009940792,
133.9,-0.007297479,
134,0.014827938,
134.1,0.017371579,
134.2,-0.013603917,
134.3,0.021178844,
134.4,-0.000961483,
134.5,0.004832868,
134.6,0.00114663,
134.7,0.012195649,
134.8,0.021161114,
134.9,-0.002540604,
135,0.030599437,
135.1,0.017695271,
135.2,-0.006232248,
135.3,0.00851963,
135.4,0.002995033,
135.5,-0.004127035,
135.6,0.012213547,
135.7,0.010333513,
135.8,-0.019111574,
135.9,-0.002548058,
136,0.00114663,
136.1,0.023246908,
136.2,0.030659343,
136.3,-0.007294428,
136.4,0.004844677,
136.5,-0.01359157,
136.6,0.015176727,
136.7,0.025966776,
136.8,0.01588717,
136.9,-0.013617214,
137,0.015863866,
137.1,-0.002536877,
137.2,0.011689787,
137.3,0.008520224,
137.4,-0.008858698,
137.5,0.028856989,
137.6,0.017712609,
137.7,0.002196124,
137.8,0.038111983,
137.9,0.025162424,
138,0.02336063,
138.1,0.021196574,
138.2,0.014871457,
138.3,0.01964163,
138.4,-0.002541536,
138.5,-0.009174603,
138.6,0.019611006,
138.7,0.037024908,
138.8,0.015894938,
138.9,0.030674319,
139,-0.018328155,
139.1,-0.0025493,
139.2,0.015863866,
139.3,-0.013608666,
139.4,0.004830506,
139.5,-0.002533151,
139.6,0.023246908,
139.7,0.002984806,
139.8,0.006939444,
139.9,-0.030182266,
140,0.039843277,
140.1,0.00061948,
140.2,0.001141032,
140.3,0.005352523,
140.4,0.015910475,
140.5,-0.007273073,
140.6,0.015933779,
140.7,0.01588717,
140.8,-0.000700215,
140.9,0.0085577,
141,0.017755955,
141.1,0.006939444,
141.2,0.006692861,
141.3,0.014071861,
141.4,-0.009902021,
141.5,0.003785406,
141.6,-0.011800471,
141.7,0.010414553,
141.8,0.018030907,
141.9,-0.01738423,
142,-0.002539362,
142.1,0.026930661,
142.2,-0.013568775,
142.3,-0.004125308,
142.4,-0.006232248,
142.5,-0.002543089,
142.6,-0.002541669,
142.7,0.014064994,
142.8,0.019620576,
142.9,-0.009921407,
143,0.00061948,
143.1,-0.000962289,
143.2,0.034348502,
143.3,0.028955516,
143.4,0.027075578,
143.5,0.005379465,
143.6,0.015918243,
143.7,0.001144951,
143.8,0.013276851,
143.9,0.014013491,
144,0.002986267,
144.1,-0.004127035,
144.2,0.021457387,
144.3,-0.002540604,
144.4,0.034331723,
144.5,0.021425974,
144.6,0.003779073,
144.7,0.014016925,
144.8,0.013271296,
144.9,0.003000876,
145,0.006673283,
145.1,0.018015825,
145.2,0.021530686,
145.3,0.004835229,
145.4,0.010112508,
145.5,0.006673283,
145.6,0.004832868,
145.7,-0.002539362,
145.8,0.011689787,
145.9,0.027803912,
146,0.022750826,
146.1,0.010125202,
146.2,0.012177751,
146.3,0.00667002,
146.4,0.015933779,
146.5,0.002197966,
146.6,-0.011777481,
146.7,0.011704466,
146.8,0.006689598,
146.9,-0.017299725,
147,0.000223398,
147.1,0.023269652,
147.2,0.025211517,
147.3,0.043464981,
147.4,0.013265741,
147.5,-0.004381238,
147.6,-0.008072882,
147.7,0.011680001,
147.8,-0.004387668,
147.9,0.008553536,
148,-0.004130488,
148.1,0.006304728,
148.2,0.002194282,
148.3,0.00299065,
148.4,0.006666757,
148.5,-0.010446971,
148.6,-0.006229203,
148.7,0.006692861,
148.8,0.012201615,
148.9,0.008503569,
149,-0.000696803,
149.1,0.003782239,
149.2,-0.008084718,
149.3,0.010120971,
149.4,0.00114775,
149.5,0.006942351,
149.6,0.002989189,
149.7,0.022779407,
149.8,-0.008076827,
149.9,-0.013617214,
150,-0.015447596,
150.1,0.01797812,
150.2,-0.004385525,
150.3,0.010343643,
150.4,-0.004118401,
150.5,-0.002539362,
150.6,0.010404423,
150.7,0.02436224,
150.8,0.006673283,
150.9,0.005768769,
151,0.005357013,
151.1,0.010374033,
151.2,0.010074429,
151.3,-0.008100499,
151.4,0.019621943,
151.5,0.010384163,
151.6,-0.004389811,
151.7,0.013265741,
151.8,0.004830506,
151.9,0.01222548,
152,0.010099815,
152.1,0.006692861,
152.2,0.00114607,
152.3,-0.010442596,
152.4,0.004832868,
152.5,-0.002535635,
152.6,0.000617925,
152.7,0.008516061,
152.8,0.006948166,
152.9,0.005756113,
153,-0.000960275,
153.1,0.008530337,
153.2,0.010727393,
153.3,0.022731772,
153.4,0.008516061,
153.5,-0.000697827,
153.6,0.010343643,
153.7,0.002993572,
153.8,0.022722245,
153.9,0.01958708,
154,0.006683072,
154.1,0.027470343,
154.2,0.010338578,
154.3,-0.008832709,
154.4,0.008512491,
154.5,-0.006238336,
154.6,-0.00253812,
154.7,-0.002540604,
154.8,0.010343643,
154.9,0.005352523,
155,0.008516061,
155.1,0.02590167,
155.2,0.017790632,
155.3,0.002986267,
155.4,0.021169979,
155.5,0.010353773,
155.6,0.005350278,
155.7,0.006686335,
155.8,-0.000697485,
155.9,0.017712609,
156,0.016734591,
156.1,-0.008068936,
156.2,0.001145511,
156.3,0.017773293,
156.4,0.021436445,
156.5,0.019580928,
156.6,-0.013597269,
156.7,0.006945258,
156.8,0.019553585,
156.9,0.01953171,
157,0.01588717,
157.1,-0.004389811,
157.2,0.008522306,
157.3,-0.013570675,
157.4,-0.015432497,
157.5,0.008533906,
157.6,0.002978963,
157.7,0.002977502,
157.8,0.013243521,
157.9,0.008507733,
158,0.023144558,
158.1,-0.022777695,
158.2,0.014023792,
158.3,-0.010446971,
158.4,-0.013597269,
158.5,-0.000961886,
158.6,0.016461831,
158.7,0.008520224,
158.8,0.006673283,
158.9,0.010091353,
159,-0.0080571,
159.1,0.010358838,
159.2,0.022760353,
159.3,-0.015485343,
159.4,-0.000699533,
159.5,0.027504882,
159.6,0.019601436,
159.7,0.006702649,
159.8,0.01805353,
159.9,-0.016777384,
160,-0.013597269,
160.1,0.01486524,
160.2,0.006673283,
160.3,0.008524388,
160.4,0.002999415,
160.5,0.014852806,
160.6,0.028814763,
160.7,0.005359259,
160.8,-0.008068936,
160.9,0.035323492,
161,0.041686054,
161.1,0.029290209,
161.2,0.015933779,
161.3,0.014044393,
161.4,0.002993572,
161.5,0.018008284,
161.6,0.002986267,
161.7,0.008528552,
161.8,-0.000697144,
161.9,0.021205439,
162,-0.009892328,
162.1,0.014859023,
162.2,0.015910475,
162.3,-0.013603917,
162.4,-0.006235292,
162.5,0.006962701,
162.6,0.025211517,
162.7,-0.000961483,
162.8,-0.017282824,
162.9,-0.002536345,
163,0.016796231,
163.1,0.017790632,
163.2,0.018008284,
163.3,0.010363903,
163.4,0.01770394,
163.5,0.010363903,
163.6,0.016413678,
163.7,0.004828144,
163.8,-0.008869836,
163.9,-0.000696462,
164,-0.016337435,
164.1,0.006676546,
164.2,0.003788572,
164.3,-0.009921407,
164.4,0.02325828,
164.5,0.01953171,
164.6,-0.008072882,
164.7,-0.015409848,
164.8,0.017764624,
164.9,0.012685527,
165,-0.024726261,
165.1,0.022377848,
165.2,-0.009212285,
165.3,-0.007276124,
165.4,0.010120971,
165.5,-0.009185369,
165.6,0.022722245,
165.7,0.015972619,
165.8,0.008532716,
165.9,0.014877674,
166,0.014044393,
166.1,-0.013570675,
166.2,0.00377749,
166.3,0.014064994,
166.4,0.023326513,
166.5,0.011689787,
166.6,-0.011771734,
166.7,-0.013603917,
166.8,-0.00253528,
166.9,0.028814763,
167,0.001879853,
167.1,0.019572725,
167.2,0.029049866,
167.3,0.025199244,
167.4,0.000617925,
167.5,-0.002544331,
167.6,0.026891138,
167.7,0.013249076,
167.8,-0.002534393,
167.9,0.000619739,
168,0.021125654,
168.1,0.036157722,
168.2,-0.009911714,
168.3,0.021499272,
168.4,0.008533906,
168.5,-0.020999136,
168.6,-0.008061046,
168.7,0.006948166,
168.8,0.002996493,
168.9,-0.010451346,
169,0.017695271,
169.1,-0.002543089,
169.2,0.036978454,
169.3,0.014030659,
169.4,-0.000697827,
169.5,-0.002540604,
169.6,0.019534444,
169.7,0.025113331,
169.8,-0.000963497,
169.9,-0.019134953,
170,0.010733688,
170.1,0.014054693,
170.2,0.008524388,
170.3,0.019620576,
170.4,0.000618702,
170.5,-0.010420723,
170.6,-0.011405978,
170.7,0.010112508,
170.8,0.017816639,
170.9,0.033859241,
171,0.000618184,
171.1,0.036104684,
171.2,0.019621943,
171.3,-0.009185369,
171.4,0.01130091,
171.5,-0.004385525,
171.6,-0.010455721,
171.7,0.004088591,
171.8,0.015879402,
171.9,0.000618184,
172,0.010363903,
172.1,0.022435187,
172.2,0.014058127,
172.3,0.002993572,
172.4,-0.008873549,
172.5,0.006676546,
172.6,-0.004387668,
172.7,-0.002541669,
172.8,0.010384163,
172.9,0.015879402,
173,-0.018305101,
173.1,-0.00530088,
173.2,0.006666757,
173.3,-0.011720007,
173.4,0.00061922,
173.5,0.001145511,
173.6,-0.006229203,
173.7,0.002199809,
173.8,0.030644366,
173.9,0.019639716,
174,0.002196124,
174.1,-0.013557378,
174.2,0.000617147,
174.3,-0.000959872,
174.4,0.021509743,
174.5,-0.006235292,
174.6,-0.015462695,
174.7,-0.02282231,
174.8,0.00022348,
174.9,0.006308427,
175,-0.021512904,
175.1,0.012201615,
175.2,0.027926535,
175.3,0.010777747,
175.4,0.008508922,
175.5,0.014071861,
175.6,-0.015183153,
175.7,0.015926011,
175.8,0.02427054,
175.9,0.023224163,
176,0.012171785,
176.1,0.023281025,
176.2,0.010082891,
176.3,0.00482342,
176.4,0.006948166,
176.5,0.004828144,
176.6,0.023269652,
176.7,0.010099815,
176.8,0.008511897,
176.9,0.024301107,
177,0.019515304,
177.1,-0.018985328,
177.2,-0.000960678,
177.3,0.012976685,
177.4,0.016379283,
177.5,0.00851963,
177.6,0.006673283,
177.7,-0.005699651,
177.8,0.015871634,
177.9,-0.002539362,
178,0.017729948,
178.1,0.015933779,
178.2,-0.000962289,
178.3,-0.017265923,
178.4,-0.005699651,
178.5,0.015902706,
178.6,0.014834155,
178.7,0.015840562,
178.8,-0.002543798,
178.9,-0.009185369,
179,0.000223562,
179.1,-0.009979563,
179.2,0.002987728,
179.3,0.008516061,
179.4,0.005368239,
179.5,-0.015827153,
179.6,0.019630146,
179.7,0.0085577,
179.8,-0.011817713,
179.9,0.022722245,
180,-0.011742997,
180.1,0.008541044,
180.2,-0.008064991,
180.3,-0.015183153,
180.4,-0.013605247,
180.5,0.000618184,
180.6,0.006951073,
180.7,-0.019134953,
180.8,0.002995033,
180.9,0.003785406,
181,0.030764177,
181.1,0.014095896,
181.2,-0.000328885,
181.3,-0.002539539,
181.4,0.004825782,
181.5,0.023303769,
181.6,0.006927816,
181.7,0.015949315,
181.8,0.008553536,
181.9,0.006936537,
182,0.006686335,
182.1,-0.000961886,
182.2,0.003005259,
182.3,0.019572725,
182.4,-0.008061046,
182.5,0.022418804,
182.6,-0.002540604,
182.7,0.002987728,
182.8,0.013232411,
182.9,-0.013603917,
183,-0.007276124,
183.1,0.02325828,
183.2,0.002985537,
183.3,0.001150549,
183.4,0.024341863,
183.5,0.023269652,
183.6,-0.009892328,
183.7,0.019611006,
183.8,0.012648379,
183.9,0.017747286,
184,0.001145511,
184.1,0.002195203,
184.2,-0.002530666,
184.3,0.015902706,
184.4,-0.00570204,
184.5,0.010733688,
184.6,0.014039243,
184.7,-0.004383382,
184.8,0.017755955,
184.9,0.00061948,
185,0.00299065,
185.1,0.011724038,
185.2,0.052897452,
185.3,0.004385836,
185.4,-0.0025493,
185.5,-0.011760239,
185.6,0.001141032,
185.7,0.022741299,
185.8,0.008507733,
185.9,0.019601436,
186,0.000618702,
186.1,-0.008076827,
186.2,0.005751894,
186.3,-0.007282225,
186.4,-0.000696803,
186.5,0.014064994,
186.6,0.010112508,
186.7,0.01222548,
186.8,0.006692861,
186.9,0.016420557,
187,-0.010442596,
187.1,-0.018019935,
187.2,0.022402422,
187.3,0.015894938,
187.4,0.024382618,
187.5,0.015933779,
187.6,0.026970184,
187.7,0.021143384,
187.8,0.02267461,
187.9,0.00667002,
188,0.028842914,
188.1,0.025076511,
188.2,0.019572725,
188.3,0.008511897,
188.4,0.034382058,
188.5,0.006942351,
188.6,-0.006244425,
188.7,0.008526768,
188.8,0.015825025,
188.9,0.010348708,
189,0.003771157,
189.1,0.010343643,
189.2,-0.009892328,
189.3,0.002202572,
189.4,0.012231446,
189.5,0.030689295,
189.6,0.005370484,
189.7,0.006679809,
189.8,0.011699573,
189.9,0.021457387,
190,0.00667002,
190.1,0.000618961,
190.2,0.019601436,
190.3,0.004835229,
190.4,0.012195649,
190.5,0.017686602,
190.6,0.02267461,
190.7,0.013226856,
190.8,0.004110207,
190.9,-0.00570204,
191,-0.005709206,
191.1,-0.002537623,
191.2,0.030683305,
191.3,0.001145511,
191.4,0.021425974,
191.5,0.017764624,
191.6,0.00114663,
191.7,-0.010433847,
191.8,-0.010473219,
191.9,-0.00916922,
192,0.002998685,
192.1,-0.002543585,
192.2,0.015902706,
192.3,-0.011754491,
192.4,-0.008873549,
192.5,0.008524388,
192.6,-0.000697827,
192.7,0.005354768,
192.8,0.014064994,
192.9,-0.015409848,
193,-0.01515771,
193.1,0.012201615,
193.2,0.008499405,
193.3,-0.002539539,
193.4,0.012237412,
193.5,0.012213547,
193.6,0.015988156,
193.7,0.002198888,
193.8,0.001144951,
193.9,0.008530337,
194,-0.004391955,
194.1,0.012219513,
194.2,0.019549757,
194.3,-0.019088195,
194.4,0.0085577,
194.5,0.016503106,
194.6,0.006702649,
194.7,0.01222548,
194.8,0.005350278,
194.9,-0.013617214,
195,0.002197966,
195.1,0.004847039,
195.2,0.000223726,
195.3,0.002983346,
195.4,0.032472167,
195.5,0.006951073,
195.6,-0.004374808,
195.7,-0.006226159,
195.8,-0.00253741,
195.9,0.017738617,
196,0.017712609,
196.1,0.003786989,
196.2,0.001144391,
196.3,0.019572725,
196.4,0.010099815,
196.5,0.004844677,
196.6,0.021134519,
196.7,0.001142711,
196.8,0.023349258,
196.9,-0.002545573,
197,-0.000960275,
197.1,0.011680001,
197.2,-0.02282231,
197.3,-0.030182266,
197.4,0.002199809,
197.5,0.010348708,
197.6,-0.00991656,
197.7,0.017712609,
197.8,-0.002542467,
197.9,-0.002541846,
198,-0.011788976,
198.1,-0.011783228,
198.2,0.008541044,
198.3,0.030764177,
198.4,-0.002545573,
198.5,-0.00253528,
198.6,0.006663494,
198.7,-0.004383382,
198.8,0.027036055,
198.9,-0.017723998,
199,0.01405126,
199.1,-0.004765878,
199.2,0.005751894,
199.3,0.014064994,
199.4,0.001144951,
199.5,0.008507733,
199.6,0.014883891,
199.7,0.014058127,
199.8,0.024311296,
199.9,0.025150151,
200,0.008545208,
200.1,0.019658857,
200.2,0.004839953,
200.3,-0.010880775,
200.4,0.045349425,
200.5,0.013254631,
200.6,0.010733688,
200.7,0.01222548,
200.8,-0.005704429,
200.9,0.025879968,
201,0.001880957,
201.1,0.051098868,
201.2,-0.00991656,
201.3,0.000223562,
201.4,0.002202572,
201.5,-0.002544331,
201.6,0.004832868,
201.7,0.005354768,
201.8,-0.004379095,
201.9,0.015879402,
202,-0.015470244,
202.1,-0.001159371,
202.2,-0.000328692,
202.3,0.025119467,
202.4,0.011675108,
202.5,0.026996532,
202.6,-0.000698168,
202.7,0.005352523,
202.8,-0.017291274,
202.9,0.00667002,
203,0.006942351,
203.1,-0.015440046,
203.2,0.016420557,
203.3,0.015825025,
203.4,0.01222548,
203.5,0.002204415,
203.6,0.012147921,
203.7,0.000619739,
203.8,-0.002540604,
203.9,0.016406799,
204,0.006692861,
204.1,0.027573959,
204.2,0.00853688,
204.3,0.01955837,
204.4,-0.00253812,
204.5,-0.006207893,
204.6,-0.005711595,
204.7,0.017790632,
204.8,0.00114775,
204.9,-0.010438222,
205,0.006689598,
205.1,0.010368968,
205.2,0.036175402,
205.3,-0.008068936,
205.4,0.021169979,
205.5,0.004090993,
205.6,0.002199809,
205.7,-0.004368379,
205.8,0.003783823,
205.9,0.023303769,
206,0.01588717,
206.1,0.014085595,
206.2,0.006930723,
206.3,0.014013491,
206.4,0.018061071,
206.5,0.017764624,
206.6,0.015902706,
206.7,0.010353773,
206.8,0.006951073,
206.9,0.00061948,
207,-0.019144304,
207.1,-0.004385525,
207.2,-0.015189514,
207.3,0.012201615,
207.4,0.023235536,
207.5,0.027504882,
207.6,0.014023792,
207.7,0.011680001,
207.8,0.025125604,
207.9,0.006679809,
208,0.008503569,
208.1,0.002199809,
208.2,0.010379098,
208.3,0.004088591,
208.4,0.011255407,
208.5,0.008512938,
208.6,-0.004760302,
208.7,-0.004125308,
208.8,0.006676546,
208.9,0.000618184,
209,-0.009906868,
209.1,0.01405126,
209.2,0.014896325,
209.3,0.00114775,
209.4,-0.002548058,
209.5,0.028871064,
209.6,0.011689787,
209.7,-0.00916922,
209.8,0.021196574,
209.9,-0.006959184,
210,0.004361799,
210.1,0.003003798,
210.2,0.00114719,
210.3,-0.004372665,
210.4,-0.008039346,
210.5,0.001144951,
210.6,0.010343643,
210.7,-0.000960678,
210.8,0.014058127,
210.9,-0.015440046,
211,0.013260186,
211.1,0.021467859,
211.2,-0.015409848,
211.3,0.014827938,
211.4,-0.017299725,
211.5,0.023281025,
211.6,0.016509985,
211.7,-0.013617214,
211.8,0.003775907,
211.9,-0.01142602,
212,-0.012246542,
212.1,-0.000697827,
212.2,0.012183717,
212.3,0.002194282,
212.4,0.012213547,
212.5,0.013315737,
212.6,-0.00069885,
212.7,0.00377749,
212.8,0.012207581,
212.9,-0.008064991,
213,-0.00622007,
213.1,0.01169468,
213.2,0.013232411,
213.3,0.006653706,
213.4,0.008503569,
213.5,0.012969093,
213.6,0.008548183,
213.7,0.014058127,
213.8,0.008524388,
213.9,0.024260351,
214,-0.013614365,
214.1,0.034432394,
214.2,0.048124861,
214.3,0.008516061,
214.4,-0.006232248,
214.5,0.027062404,
214.6,0.018030907,
214.7,-0.006213982,
214.8,0.013237966,
214.9,0.019591866,
215,0.019534444,
215.1,0.026970184,
215.2,0.005359259,
215.3,-0.013603917,
215.4,-0.017232121,
215.5,0.010082891,
215.6,0.028814763,
215.7,0.014827938,
215.8,0.021784058,
215.9,0.013287961,
216,0.030539532,
216.1,-0.000961483,
216.2,0.043656534,
216.3,-0.000961483,
216.4,-0.028339488,
216.5,0.019597334,
216.6,0.036175402,
216.7,0.014113063,
216.8,0.002989189,
216.9,-0.00725782,
217,0.008495241,
217.1,-0.007276124,
217.2,0.008524388,
217.3,-0.006210937,
217.4,0.005768769,
217.5,-0.008088663,
217.6,0.003782239,
217.7,0.006692861,
217.8,0.010358838,
217.9,0.00220073,
218,0.008516061,
218.1,0.028786612,
218.2,0.01588717,
218.3,0.010087122,
218.4,0.008509815,
218.5,0.006936537,
218.6,-0.011765986,
218.7,-0.00991656,
218.8,0.015902706,
218.9,0.019605537,
219,0.013271296,
219.1,-0.009940792,
219.2,-0.004391955,
219.3,-0.021548938,
219.4,0.00114719,
219.5,-0.008877262,
219.6,0.014106196,
219.7,0.015132281,
219.8,0.008506692,
219.9,0.00299065,
220,0.010358838,
220.1,0.011719145,
220.2,0.004828144,
220.3,-0.011771734,
220.4,0.015167838,
220.5,0.01770394,
220.6,0.018000743,
220.7,0.012183717,
220.8,0.017721279,
220.9,0.021436445,
221,0.002198888,
221.1,0.010399358,
221.2,-0.012022782,
221.3,0.026345114,
221.4,-0.030226539,
221.5,0.014058127,
221.6,0.006939444,
221.7,0.001144951,
221.8,-0.00991656,
221.9,0.002206257,
222,-0.006223115,
222.1,0.005348033,
222.2,0.004825782,
222.3,-0.002539539,
222.4,0.014013491,
222.5,0.002989189,
222.6,0.015894938,
222.7,-0.024695264,
222.8,0.002980424,
222.9,-0.029367867,
223,-0.002545573,
223.1,-0.004391955,
223.2,-0.011731502,
223.3,-0.008854985,
223.4,-0.013696995,
223.5,0.000617925,
223.6,-0.013574474,
223.7,0.023190047,
223.8,-0.002546815,
223.9,-0.002544331,
224,-0.004374808,
224.1,0.010095584,
224.2,0.010389228,
224.3,-0.004118401,
224.4,0.008549372,
224.5,0.018038448,
224.6,0.01961374,
224.7,0.023281025,
224.8,0.016386162,
224.9,0.002995033,
225,-0.004379095,
225.1,0.011655535,
225.2,-0.004387668,
225.3,0.002993572,
225.4,0.025137877,
225.5,0.025869117,
225.6,0.006699387,
225.7,0.021196574,
225.8,0.00114775,
225.9,-0.00253741,
226,0.004839953,
226.1,-0.002546815,
226.2,-0.00069885,
226.3,0.006686335,
226.4,0.00573502,
226.5,0.01588717,
226.6,-0.015432497,
226.7,-0.02784795,
226.8,-0.002544331,
226.9,-0.004374808,
227,0.000617406,
227.1,0.008520224,
227.2,-0.004383382,
227.3,0.002199809,
227.4,-0.009926253,
227.5,0.019591866,
227.6,0.008523199,
227.7,-0.000960678,
227.8,0.004837591,
227.9,-0.008112335,
228,0.005354768,
228.1,0.015910475,
228.2,0.011665321,
228.3,0.021446916,
228.4,0.014071861,
228.5,0.025137877,
228.6,0.021467859,
228.7,0.002987728,
228.8,-0.000699192,
228.9,-0.010451346,
229,0.008511064,
229.1,-0.003932757,
229.2,0.023337886,
229.3,0.025150151,
229.4,0.016454952,
229.5,-0.035762981,
229.6,-0.004372665,
229.7,-0.004125308,
229.8,0.012231446,
229.9,0.00114775,
230,0.016406799,
230.1,0.021436445,
230.2,0.019597334,
230.3,0.023303769,
230.4,0.019639716,
230.5,0.012201615,
230.6,0.021405031,
230.7,0.022750826,
230.8,0.006676546,
230.9,0.026877963,
231,0.002989189,
231.1,0.003769574,
231.2,0.012961502,
231.3,0.027855005,
231.4,0.006666757,
231.5,0.002996493,
231.6,0.011660428,
231.7,-0.0080571,
231.8,-0.021494886,
231.9,-0.022811156,
232,-0.0080571,
232.1,-0.007282225,
232.2,0.012900768,
232.3,0.013271296,
232.4,0.019611006,
232.5,0.030749201,
232.6,0.004839953,
232.7,0.012213547,
232.8,0.005370484,
232.9,0.002981885,
233,0.002986267,
233.1,0.00667002,
233.2,0.018030907,
233.3,0.035382783,
233.4,0.008503569,
233.5,0.008524388,
233.6,0.01646871,
233.7,0.021415503,
233.8,0.008507733,
233.9,0.003767991,
234,-0.015447596,
234.1,0.002986267,
234.2,0.023246908,
234.3,-0.004133942,
234.4,-0.013608666,
234.5,0.030689295,
234.6,-0.002546815,
234.7,0.023212791,
234.8,0.003775907,
234.9,-0.000697827,
235,-0.012022782,
235.1,-0.002546815,
235.2,0.008548183,
235.3,0.021457387,
235.4,0.016420557,
235.5,0.0085577,
235.6,0.010091353,
235.7,0.002199809,
235.8,0.028401383,
235.9,0.0380005,
236,0.012671597,
236.1,0.008511897,
236.2,0.028828838,
236.3,0.005357013,
236.4,0.021384089,
236.5,0.012201615,
236.6,-0.005685319,
236.7,-0.011754491,
236.8,-0.002545573,
236.9,-0.000961886,
237,0.010379098,
237.1,0.00667002,
237.2,0.000618443,
237.3,-0.00991656,
237.4,-0.008072882,
237.5,-0.005308661,
237.6,-0.013603917,
237.7,-0.00253741,
237.8,0.008511897,
237.9,0.014037526,
238,0.004837591,
238.1,0.012213547,
238.2,0.021161114,
238.3,0.003774324,
238.4,0.006666757,
238.5,0.016808559,
238.6,0.004825782,
238.7,0.008512491,
238.8,0.029086391,
238.9,0.010399358,
239,0.002984806,
239.1,0.006699387,
239.2,-0.007279175,
239.3,0.00299065,
239.4,0.014071861,
239.5,0.000223726,
239.6,0.00061948,
239.7,-0.013645138,
239.8,-0.000964303,
239.9,0.017721279,
240,-0.002545573,
240.1,-0.000961886,
240.2,0.01588717,
240.3,0.017738617,
240.4,-0.000960275,
240.5,0.004825782,
240.6,0.012201615,
240.7,0.005363749,
240.8,0.006676546,
240.9,0.019639716,
241,0.002996493,
241.1,0.008509815,
241.2,0.008528552,
241.3,-0.005312552,
241.4,-0.00991656,
241.5,-0.009931099,
241.6,0.006683072,
241.7,-0.010442596,
241.8,-0.011783228,
241.9,0.017993202,
242,0.010082891,
242.1,-0.00916922,
242.2,0.002203493,
242.3,0.011675108,
242.4,-0.009174603,
242.5,0.012893176,
242.6,0.017738617,
