Time (s),VP+ Power (W)
3718.9,0.284932677
3719,0.293443925
3719.1,0.292837606
3719.2,0.301075389
3719.3,0.314811629
3719.4,0.286915674
3719.5,0.289182716
3719.6,0.316523147
3719.7,0.3392179
3719.8,0.336694993
3719.9,0.307560742
3720,0.288618231
3720.1,0.321788225
3720.2,0.344809999
3720.3,0.334851314
3720.4,0.317033076
3720.5,0.344406011
3720.6,0.308096926
3720.7,0.307002748
3720.8,0.313032842
3720.9,0.319409187
3721,0.345532857
3721.1,0.325632922
3721.2,0.324692696
3721.3,0.351272664
3721.4,0.292339389
3721.5,0.303360451
3721.6,0.297568865
3721.7,0.378177773
3721.8,0.304457076
3721.9,0.322417584
3722,0.335477429
3722.1,0.37596265
3722.2,0.329642167
3722.3,0.326410172
3722.4,0.350290192
3722.5,0.3074964
3722.6,0.292732556
3722.7,0.342728614
3722.8,0.319945448
3722.9,0.299273762
3723,0.321473546
3723.1,0.317053771
3723.2,0.309190848
3723.3,0.351100908
3723.4,0.30644548
3723.5,0.299524511
3723.6,0.306247841
3723.7,0.338194327
3723.8,0.345575279
3723.9,0.347927018
3724,0.344742315
3724.1,0.329573191
3724.2,0.353288099
3724.3,0.334597595
3724.4,0.327636643
3724.5,0.318880359
3724.6,0.302560832
3724.7,0.273675143
3724.8,0.332537249
3724.9,0.297568865
3725,0.334687668
3725.1,0.318102671
3725.2,0.32521341
3725.3,0.314102684
3725.4,0.310855093
3725.5,0.347927018
3725.6,0.294434212
3725.7,0.324927207
3725.8,0.353483997
3725.9,0.301407102
3726,0.314784306
3726.1,0.354478886
3726.2,0.354669358
3726.3,0.33184777
3726.4,0.320727641
3726.5,0.32523656
3726.6,0.349259032
3726.7,0.314878322
3726.8,0.344910467
3726.9,0.306895874
3727,0.303212122
3727.1,0.305053998
3727.2,0.204633942
3727.3,0.180987026
3727.4,0.187723293
3727.5,0.182181446
3727.6,0.17612265
3727.7,0.124611039
3727.8,0.008516061
3727.9,0.014852806
3728,0.00114663
3728.1,0.024311296
3728.2,0.010394293
3728.3,0.002992111
3728.4,-0.013603917
3728.5,-0.007270022
3728.6,0.002989189
3728.7,0.006686335
3728.8,0.026891138
3728.9,0.013265741
3729,-0.009921407
3729.1,0.006679809
3729.2,0.010125202
3729.3,0.00114663
3729.4,0.008507733
3729.5,0.006951073
3729.6,0.019601436
3729.7,0.02436224
3729.8,0.015918243
3729.9,0.014877674
3730,-0.002551784
3730.1,0.018030907
3730.2,0.015941547
3730.3,-0.000696803
3730.4,0.01961374
3730.5,0.017738617
3730.6,0.008520224
3730.7,0.008533906
3730.8,0.026943835
3730.9,0.011689787
3731,-0.002540604
3731.1,0.000617147
3731.2,0.010348708
3731.3,0.012213547
3731.4,0.00061948
3731.5,0.00114607
3731.6,0.015902706
3731.7,-0.000958664
3731.8,0.008516061
3731.9,0.002195203
3732,0.003798071
3732.1,-0.006262691
3732.2,0.014064994
3732.3,0.030719248
3732.4,0.024321485
3732.5,-0.00991656
3732.6,0.010379098
3732.7,0.003782239
3732.8,0.03062939
3732.9,0.019563155
3733,-0.002538475
3733.1,0.015918243
3733.2,0.008523199
3733.3,0.008541044
3733.4,0.004854125
3733.5,-0.002548058
3733.6,0.002197966
3733.7,0.025150151
3733.8,-0.000329271
3733.9,0.006679809
3734,0.014037526
3734.1,0.016448073
3734.2,0.006679809
3734.3,0.012213547
3734.4,0.006683072
3734.5,0.000618702
3734.6,0.036281478
3734.7,-0.000697827
3734.8,0.000223562
3734.9,-0.01579005
3735,0.023269652
3735.1,0.014871457
3735.2,0.010120971
3735.3,0.010746276
3735.4,0.025934223
3735.5,0.001145511
3735.6,0.002207178
3735.7,0.00377749
3735.8,-0.013557378
3735.9,0.013276851
3736,0.002993572
3736.1,-0.007288327
3736.2,-0.013617214
3736.3,0.008520224
3736.4,0.008524388
3736.5,0.00851963
3736.6,-0.000697485
3736.7,0.00114719
3736.8,-0.008104445
3736.9,0.017721279
3737,0.028856989
3737.1,0.00220073
3737.2,0.014058127
3737.3,0.002989189
3737.4,0.01011674
3737.5,0.005374975
3737.6,0.010374033
3737.7,-0.004383382
3737.8,-0.005312552
3737.9,-0.008084718
3738,-0.013603917
3738.1,0.021520215
3738.2,0.000620257
3738.3,-0.000697144
3738.4,0.002997954
3738.5,0.00022348
3738.6,-0.011760239
3738.7,0.014064994
3738.8,0.008499405
3738.9,-0.006229203
3739,0.012207581
3739.1,0.004839953
3739.2,-0.008084718
3739.3,0.010137895
3739.4,-0.007279175
3739.5,-0.008092608
3739.6,0.00114719
3739.7,0.004830506
3739.8,-0.002544331
3739.9,0.002198888
3740,-0.002545573
3740.1,-0.013617214
3740.2,0.019601436
3740.3,0.004377824
3740.4,0.004835229
3740.5,0.010374033
3740.6,-0.002543089
3740.7,0.004849401
3740.8,0.0112885
3740.9,-0.000698509
3741,0.013271296
3741.1,0.006666757
3741.2,0.015894938
3741.3,0.002992111
3741.4,0.010095584
3741.5,0.017773293
3741.6,0.000619998
3741.7,0.028871064
3741.8,0.015964851
3741.9,0.016475589
3742,0.012249344
3742.1,0.002203493
3742.2,-0.006244425
3742.3,-0.002548058
3742.4,0.017781963
3742.5,0.006942351
3742.6,0.003780656
3742.7,-0.02285577
3742.8,-0.013637159
3742.9,-0.006241381
3743,0.010368968
3743.1,-0.004389811
3743.2,0.014859023
3743.3,0.030659343
3743.4,0.02325828
3743.5,0.000618961
3743.6,-0.002544331
3743.7,0.014852806
3743.8,0.019668427
3743.9,0.002981885
3744,0.023349258
3744.1,0.003783823
3744.2,0.006699387
3744.3,0.006962701
3744.4,-0.008084718
3744.5,-0.013585871
3744.6,-0.000329658
3744.7,-0.004127035
3744.8,0.008524388
3744.9,0.006679809
3745,0.022760353
3745.1,-0.000699533
3745.2,0.002996493
3745.3,0.004377824
3745.4,0.01075257
3745.5,0.014037526
3745.6,0.005359259
3745.7,0.010374033
3745.8,-0.00696327
3745.9,0.021405031
3746,-0.000697827
3746.1,-0.008869836
3746.2,0.015894938
3746.3,0.021446916
3746.4,0.003785406
3746.5,0.019620576
3746.6,0.015902706
3746.7,0.021161114
3746.8,0.015910475
3746.9,-0.008068936
3747,0.013254631
3747.1,0.004830506
3747.2,-0.009926253
3747.3,-0.000961886
3747.4,0.008545208
3747.5,0.017816639
3747.6,-0.013650456
3747.7,0.003780656
3747.8,0.002984806
3747.9,0.015902706
3748,0.008523199
3748.1,0.001882062
3748.2,0.014078728
3748.3,0.006936537
3748.4,0.002197045
3748.5,0.015863866
3748.6,0.00114663
3748.7,0.01961374
3748.8,0.015894938
3748.9,0.014085595
3749,0.018023366
3749.1,0.021488801
3749.2,0.003779073
3749.3,0.015910475
3749.4,0.006689598
3749.5,0.008516061
3749.6,0.014064994
3749.7,0.008532716
3749.8,0.015926011
3749.9,0.034482729
3750,-0.002540604
3750.1,0.010374033
3750.2,0.019582295
3750.3,-0.004381238
3750.4,0.000618443
3750.5,-0.004385525
3750.6,0.006679809
3750.7,0.006951073
3750.8,0.006666757
3750.9,0.023235536
3751,0.003785406
3751.1,-0.000698509
3751.2,0.008523199
3751.3,0.004837591
3751.4,0.012231446
3751.5,0.005354768
3751.6,0.001141592
3751.7,0.002983346
3751.8,-0.000964303
3751.9,-0.024943245
3752,0.008532716
3752.1,0.000224218
3752.2,0.017755955
3752.3,0.00114663
3752.4,-0.002548058
3752.5,0.019618662
3752.6,0.012237412
3752.7,0.011699573
3752.8,-0.004130488
3752.9,0.008516061
3753,-0.000965109
3753.1,-0.000697827
3753.2,0.006679809
3753.3,0.002989189
3753.4,-0.002546993
3753.5,-0.00069885
3753.6,0.005365994
3753.7,0.002989189
3753.8,-0.002539362
3753.9,-0.010856939
3754,-0.006235292
3754.1,0.010389228
3754.2,0.021196574
3754.3,0.010379098
3754.4,-0.002539539
3754.5,0.004842315
3754.6,-0.009940792
3754.7,-0.012058039
3754.8,0.023315141
3754.9,0.014044393
3755,0.014085595
3755.1,0.028800688
3755.2,0.014834155
3755.3,0.00693363
3755.4,0.015910475
3755.5,0.014078728
3755.6,-0.00069885
3755.7,0.019572725
3755.8,0.00853688
3755.9,0.001143831
3756,0.021161114
3756.1,0.004835229
3756.2,0.00061948
3756.3,0.008524388
3756.4,0.021499272
3756.5,0.022712718
3756.6,0.001144951
3756.7,0.00667002
3756.8,0.016420557
3756.9,0.019611006
3757,0.016448073
3757.1,0.019611006
3757.2,0.008526054
3757.3,0.005758222
3757.4,0.010746276
3757.5,-0.005711595
3757.6,-0.010425098
3757.7,0.004835229
3757.8,0.001144391
3757.9,-0.030137992
3758,0.018023366
3758.1,0.001141032
3758.2,0.021169979
3758.3,0.019572725
3758.4,0.015910475
3758.5,0.010399358
3758.6,0.005354768
3758.7,0.010348708
3758.8,0.014071861
3758.9,0.011280227
3759,0.010379098
3759.1,0.041624907
3759.2,0.006666757
3759.3,0.021520215
3759.4,-0.006229203
3759.5,0.004368209
3759.6,0.004093395
3759.7,0.006939444
3759.8,-0.000329658
3759.9,0.006334322
3760,0.026983358
3760.1,-0.005716372
3760.2,-0.000698168
3760.3,0.012195649
3760.4,0.025137877
3760.5,-0.000961081
3760.6,0.01405126
3760.7,0.021467859
3760.8,0.011689787
3760.9,-0.017350428
3761,0.014908759
3761.1,0.010409488
3761.2,0.00114775
3761.3,0.00538171
3761.4,-0.00069885
3761.5,0.008532716
3761.6,0.006956887
3761.7,0.017790632
3761.8,0.005374975
3761.9,0.002996493
3762,0.008528552
3762.1,0.003780656
3762.2,0.002197966
3762.3,0.002986267
3762.4,-0.002544863
3762.5,0.019611006
3762.6,-0.002543089
3762.7,-0.006238336
3762.8,0.006686335
3762.9,0.001141592
3763,0.016441194
3763.1,0.005361504
3763.2,-0.004387668
3763.3,0.014113063
3763.4,0.005368239
3763.5,-0.008072882
3763.6,0.004851763
3763.7,0.003793322
3763.8,0.019639716
3763.9,-0.006207893
3764,-0.008877262
3764.1,0.00853688
3764.2,0.01011674
3764.3,-0.002542095
3764.4,0.019564522
3764.5,0.013237966
3764.6,0.008520224
3764.7,0.012213547
3764.8,-0.01515771
3764.9,-0.024726261
3765,0.002199809
3765.1,0.02753942
3765.2,0.023326513
3765.3,0.002987728
3765.4,0.019589131
3765.5,0.002986267
3765.6,0.010394293
3765.7,0.029135091
3765.8,0.023326513
3765.9,0.025119467
3766,0.016441194
3766.1,0.01588717
3766.2,0.010095584
3766.3,-0.000699533
3766.4,0.010368968
3766.5,0.014840372
3766.6,-0.00069885
3766.7,0.016441194
3766.8,0.014058127
3766.9,0.045415979
3767,0.01588717
3767.1,0.006942351
3767.2,0.01780797
3767.3,0.025211517
3767.4,0.019563155
3767.5,-0.000961886
3767.6,-0.016756316
3767.7,0.002996493
3767.8,-0.004135668
3767.9,0.003005259
3768,0.011704466
3768.1,-0.004125308
3768.2,-0.009921407
3768.3,-0.008064991
3768.4,0.00851963
3768.5,0.008528552
3768.6,0.00853688
3768.7,-0.000699533
3768.8,0.006939444
3768.9,0.008516061
3769,0.03988224
3769.1,0.013260186
3769.2,0.02179684
3769.3,0.013276851
3769.4,0.002201651
3769.5,0.030599437
3769.6,0.026957009
3769.7,0.010368968
3769.8,0.006971423
3769.9,0.005363749
3770,0.052742719
3770.1,0.019572725
3770.2,0.001145511
3770.3,0.011670214
3770.4,0.010374033
3770.5,0.004832868
3770.6,-0.002544863
3770.7,-0.009911714
3770.8,0.002993572
3770.9,0.004842315
3771,-0.009892328
3771.1,0.003786989
3771.2,0.00299065
3771.3,0.004835229
3771.4,0.019572725
3771.5,0.017371579
3771.6,-0.000961886
3771.7,0.004825782
3771.8,0.013293517
3771.9,0.006705912
3772,0.008541044
3772.1,-0.019125601
3772.2,-0.006229203
3772.3,0.01646871
3772.4,0.010353773
3772.5,-0.008080772
3772.6,0.027504882
3772.7,0.023292397
3772.8,0.002989189
3772.9,0.012213547
3773,0.015871634
3773.1,0.006660231
3773.2,-0.008064991
3773.3,0.006959794
3773.4,0.030719248
3773.5,0.010368968
3773.6,0.020985546
3773.7,0.023349258
3773.8,0.006679809
3773.9,0.008530337
3774,-0.019209765
3774.1,0.00299065
3774.2,0.010142126
3774.3,-0.006223115
3774.4,0.010353773
3774.5,0.008541044
3774.6,-0.002545573
3774.7,-0.00116107
3774.8,0.010727393
3774.9,0.010374033
3775,0.003003067
3775.1,0.032303405
3775.2,0.030674319
3775.3,0.015902706
3775.4,-0.000699192
3775.5,-0.016791429
3775.6,0.010374033
3775.7,-0.015447596
3775.8,-0.004385525
3775.9,-0.002543399
3776,0.008524388
3776.1,0.021822403
3776.2,0.005354768
3776.3,-0.018374262
3776.4,0.00114663
3776.5,-0.015440046
3776.6,-0.011777481
3776.7,-0.013608666
3776.8,-0.019948749
3776.9,-0.01359062
3777,-0.002545573
3777.1,-0.000698168
3777.2,0.002199809
3777.3,0.014078728
3777.4,0.002992111
3777.5,-0.004379095
3777.6,0.005359259
